id,x,y,value,data_type,origin
17644,187,139,0.8719270855833972,fire,EnvNat
17645,992,469,0.30910335349371,fire,EnvNat
17646,801,34,0.90802787473281,poverty-index,Socioeco
17647,66,39,0.0349825009312733,fire,EnvNat
17648,214,103,0.4756809652926433,fire,EnvNat
17649,871,433,0.1912975979862461,fire,EnvNat
17650,955,446,0.9582373750592704,poverty-index,Socioeco
17651,858,108,0.1229423027280004,food-insecurity-index,Socioeco
17652,73,459,0.4149787577197235,community-resilience,Emo
17653,517,212,0.0456564539436366,poverty-index,Socioeco
17654,574,280,0.961872603541102,cancer-rate,Phys
17655,875,415,0.1854316555507715,depression,Emo
17656,647,167,0.3072162647993418,fire,EnvNat
17657,352,475,0.8699526743210294,healthcare-access,Socioeco
17658,567,253,0.8215723800783243,gdp,Socioeco
17659,571,110,0.3438108838560536,fire,EnvNat
17660,581,201,0.8940817583362275,food-insecurity-index,Socioeco
17661,233,468,0.8231755641663685,rare-earth-mining,EnvAntro
17662,950,466,0.9756659692867948,fire,EnvNat
17663,569,206,0.1298955932468118,fire,EnvNat
17664,318,10,0.0219418699590266,species-extinction,EnvAntro
17665,308,268,0.3312612427345918,fire,EnvNat
17666,686,50,0.8294401420673425,tornados,EnvNat
17667,193,65,0.5787900220701118,fire,EnvNat
17668,498,154,0.6530286290560058,deforestation,EnvAntro
17669,610,222,0.2600502888741006,fire,EnvNat
17670,600,43,0.0614219388378582,chronic-disease,Phys
17671,284,50,0.8651223536687782,smog,EnvAntro
17672,915,320,0.8648878905501803,extractive-industry-employment,Socioeco
17673,610,203,0.5617557955596527,respiratory-illness,Phys
17674,715,471,0.7517979499478742,species-extinction,EnvAntro
17675,485,165,0.843539739186845,plastic-pollution,EnvAntro
17676,583,251,0.138727509072751,gini,Socioeco
17677,542,427,0.4259601336116302,healthcare-access,Socioeco
17678,189,151,0.1217526461235948,fire,EnvNat
17679,562,146,0.0007232781258199,gdp,Socioeco
17680,243,45,0.4260066708940032,rare-earth-mining,EnvAntro
17681,501,135,0.343864442261854,fire,EnvNat
17682,273,88,0.2510176793417896,species-extinction,EnvAntro
17683,473,465,0.8623866897061157,fire,EnvNat
17684,306,293,0.1076527941774285,autoimmune-disorders,Phys
17685,201,70,0.8536425814750302,poverty-index,Socioeco
17686,318,53,0.1113397899329701,depression,Emo
17687,245,461,0.4914865314222977,healthcare-access,Socioeco
17688,788,32,0.0544238151233248,extractive-industry-employment,Socioeco
17689,285,254,0.8565773459057645,smog,EnvAntro
17690,757,148,0.920341981119404,floods,EnvNat
17691,590,69,0.146706450983571,gdp,Socioeco
17692,561,255,0.4347938912473278,fire,EnvNat
17693,180,91,0.5193326215266938,obesity,Phys
17694,797,197,0.8582306482479486,depression,Emo
17695,591,94,0.9045332600894908,chronic-disease,Phys
17696,179,99,0.3439735197767273,healthcare-access,Socioeco
17697,660,156,0.27609907182983,gini,Socioeco
17698,263,104,0.0361555289695857,chronic-pain,Phys
17699,731,97,0.4318803750552883,extractive-industry-employment,Socioeco
17700,925,446,0.9197423663108268,floods,EnvNat
17701,273,98,0.7583233264318259,suicide,Emo
17702,726,45,0.8175862163657833,plastic-pollution,EnvAntro
17703,862,240,0.2627143385569465,anxiety,Emo
17704,379,296,0.3253871316472078,volcanic-eruptions,EnvNat
17705,628,419,0.031118063512549,gdp,Socioeco
17706,246,23,0.1361457412795629,respiratory-illness,Phys
17707,826,324,0.7697125977994256,species-extinction,EnvAntro
17708,881,246,0.3406390442913705,community-resilience,Emo
17709,520,133,0.9272145103983996,chronic-disease,Phys
17710,196,476,0.2359409208511462,healthcare-access,Socioeco
17711,538,150,0.9361093470687408,chronic-pain,Phys
17712,522,98,0.0139924987636913,depression,Emo
17713,618,49,0.6123472535496247,food-insecurity-index,Socioeco
17714,691,110,0.1017786152085294,cancer-rate,Phys
17715,163,442,0.1470035821759595,species-extinction,EnvAntro
17716,779,459,0.2712877127819174,gini,Socioeco
17717,832,200,0.1516384110709506,community-resilience,Emo
17718,481,178,0.1784460993441328,neurological-conditions,Phys
17719,799,447,0.5132872034510022,chronic-disease,Phys
17720,520,211,0.8495595080462719,isolation,Emo
17721,810,138,0.3913164981868902,fire,EnvNat
17722,952,469,0.6096991579262778,fire,EnvNat
17723,481,80,0.692449854741474,poverty-index,Socioeco
17724,324,214,0.4911574332347053,gini,Socioeco
17725,848,30,0.1070262679221487,fire,EnvNat
17726,782,36,0.9322865636845232,respiratory-illness,Phys
17727,481,141,0.8465467367528264,chronic-pain,Phys
17728,101,46,0.5796746962312846,fire,EnvNat
17729,384,462,0.466456287528321,depression,Emo
17730,160,72,0.6899885508266986,extractive-industry-employment,Socioeco
17731,578,182,0.1655931866446041,community-resilience,Emo
17732,342,290,0.394064128105581,chronic-pain,Phys
17733,617,82,0.8209072402786817,chronic-disease,Phys
17734,882,451,0.2105428705785509,gdp,Socioeco
17735,866,438,0.624738366110758,healthcare-access,Socioeco
17736,192,30,0.9386968892322216,depression,Emo
17737,530,434,0.6309243822697354,gini,Socioeco
17738,217,111,0.1284239933540822,fire,EnvNat
17739,679,481,0.903390796469602,rare-earth-mining,EnvAntro
17740,662,455,0.0593306477840158,fire,EnvNat
17741,858,60,0.9901463350324302,gdp,Socioeco
17742,616,441,0.062292223434806,species-extinction,EnvAntro
17743,776,92,0.4804646864817316,fire,EnvNat
17744,588,473,0.0817098926247528,tornados,EnvNat
17745,744,473,0.908329805284056,suicide,Emo
17746,599,67,0.6703750532428804,obesity,Phys
17747,371,25,0.808248635286647,heavy-metal-contamination,EnvAntro
17748,787,202,0.078248098639197,fire,EnvNat
17749,736,49,0.7571026847374563,deforestation,EnvAntro
17750,795,84,0.0737295676989429,rare-earth-mining,EnvAntro
17751,948,464,0.5719208018753256,autoimmune-disorders,Phys
17752,560,9,0.2651587431374977,fire,EnvNat
17753,261,452,0.0899311794636008,depression,Emo
17754,215,123,0.1981904267431566,fire,EnvNat
17755,650,451,0.1485752832215202,respiratory-illness,Phys
17756,794,434,0.2879240161169779,poverty-index,Socioeco
17757,599,465,0.5963820975058061,fire,EnvNat
17758,213,91,0.3081164080476685,earthquakes,EnvNat
17759,875,135,0.0888449607890007,floods,EnvNat
17760,558,87,0.0718354516490001,suicide,Emo
17761,167,47,0.476979915571143,fire,EnvNat
17762,665,479,0.5823171807086901,fire,EnvNat
17763,840,54,0.7043034973160053,tornados,EnvNat
17764,502,212,0.7119659195597626,community-resilience,Emo
17765,865,470,0.4053073885990264,healthcare-access,Socioeco
17766,929,456,0.5184587968218346,gini,Socioeco
17767,807,479,0.8367186939733826,community-resilience,Emo
17768,849,294,0.0483950721845963,floods,EnvNat
17769,258,109,0.3240109302477767,gdp,Socioeco
17770,483,144,0.3233813889735589,fire,EnvNat
17771,258,441,0.0979111394874583,autoimmune-disorders,Phys
17772,589,241,0.7479357649741253,gdp,Socioeco
17773,527,88,0.8657944093502263,obesity,Phys
17774,565,320,0.5977838218568792,anxiety,Emo
17775,382,272,0.9526824730661214,respiratory-illness,Phys
17776,408,44,0.4311953440770489,gini,Socioeco
17777,849,45,0.2654066039384432,food-insecurity-index,Socioeco
17778,588,276,0.0793642473421102,food-insecurity-index,Socioeco
17779,747,75,0.6658314314496787,fire,EnvNat
17780,910,329,0.2268861848651439,tornados,EnvNat
17781,824,67,0.381982994905796,fire,EnvNat
17782,350,245,0.8450504934795299,anxiety,Emo
17783,490,143,0.5957727687320326,isolation,Emo
17784,756,479,0.5118025964131819,migration-rate,Socioeco
17785,881,243,0.5670910174234646,isolation,Emo
17786,481,460,0.6992143978167645,suicide,Emo
17787,546,257,0.4210817134701446,cancer-rate,Phys
17788,683,104,0.8525279602917654,suicide,Emo
17789,672,41,0.2936779972193354,isolation,Emo
17790,388,276,0.3717614731063943,gini,Socioeco
17791,265,94,0.1452142260992984,fire,EnvNat
17792,190,78,0.3925385822065048,poverty-index,Socioeco
17793,194,31,0.9186665241875076,smog,EnvAntro
17794,448,443,0.9968215007189124,gini,Socioeco
17795,251,88,0.6000339524795884,suicide,Emo
17796,624,284,0.0471288608918271,fire,EnvNat
17797,646,57,0.4337756547190702,fire,EnvNat
17798,862,64,0.4208682419453947,extractive-industry-employment,Socioeco
17799,131,452,0.2830363590186572,plastic-pollution,EnvAntro
17800,820,453,0.2455041419797691,neurological-conditions,Phys
17801,307,312,0.343560810590154,migration-rate,Socioeco
17802,278,96,0.8686943329391722,healthcare-access,Socioeco
17803,540,478,0.5395721939355296,fire,EnvNat
17804,538,99,0.757814033386072,fire,EnvNat
17805,583,193,0.0994897372642655,plastic-pollution,EnvAntro
17806,838,86,0.781891971992801,fire,EnvNat
17807,343,93,0.2278374546214,fire,EnvNat
17808,733,459,0.433484470227035,isolation,Emo
17809,187,43,0.5118893289926126,heavy-metal-contamination,EnvAntro
17810,890,71,0.5468756122924856,respiratory-illness,Phys
17811,320,309,0.9991145333827922,community-resilience,Emo
17812,870,451,0.201869997907232,respiratory-illness,Phys
17813,824,127,0.9420047988494124,fire,EnvNat
17814,595,208,0.7766754367438672,chronic-disease,Phys
17815,214,38,0.1791372939211222,fire,EnvNat
17816,892,57,0.1654288700406555,isolation,Emo
17817,640,48,0.9723356172168968,fire,EnvNat
17818,689,80,0.5204022772700672,plastic-pollution,EnvAntro
17819,681,149,0.5111575814882812,community-resilience,Emo
17820,191,31,0.3130369878742002,chronic-disease,Phys
17821,289,173,0.9144185525512486,fire,EnvNat
17822,828,476,0.893041695177781,fire,EnvNat
17823,665,71,0.9821783019525092,respiratory-illness,Phys
17824,544,234,0.3704078945591527,earthquakes,EnvNat
17825,729,119,0.0230197825586432,depression,Emo
17826,691,130,0.4720270259909543,autoimmune-disorders,Phys
17827,573,311,0.822258557365981,isolation,Emo
17828,518,164,0.2315374776277403,fire,EnvNat
17829,792,248,0.1972539516232673,healthcare-access,Socioeco
17830,812,127,0.470365353460648,healthcare-access,Socioeco
17831,369,467,0.9034792144638514,fire,EnvNat
17832,361,13,0.1766466568860769,fire,EnvNat
17833,794,112,0.6980029029602939,fire,EnvNat
17834,431,448,0.3714610401607519,anxiety,Emo
17835,610,98,0.7285555593112171,healthcare-access,Socioeco
17836,372,30,0.353836108492165,migration-rate,Socioeco
17837,530,112,0.8903746487517828,smog,EnvAntro
17838,677,76,0.2960754062596065,depression,Emo
17839,96,445,0.5300495308265516,autoimmune-disorders,Phys
17840,842,315,0.1854747477913152,healthcare-access,Socioeco
17841,657,180,0.6115626066991638,heavy-metal-contamination,EnvAntro
17842,949,57,0.1913895311817148,neurological-conditions,Phys
17843,730,41,0.5298931179064662,fire,EnvNat
17844,590,248,0.9969266193691788,respiratory-illness,Phys
17845,155,441,0.9022068177270904,healthcare-access,Socioeco
17846,141,462,0.5400720666381764,fire,EnvNat
17847,549,258,0.5841198601227734,fire,EnvNat
17848,288,266,0.7350715620089172,species-extinction,EnvAntro
17849,546,219,0.640997552020057,plastic-pollution,EnvAntro
17850,628,212,0.780537369036819,volcanic-eruptions,EnvNat
17851,332,464,0.7528571920251623,fire,EnvNat
17852,198,153,0.7106268266071302,deforestation,EnvAntro
17853,829,62,0.2902042239874642,poverty-index,Socioeco
17854,900,53,0.982920526981072,community-resilience,Emo
17855,828,148,0.0106957938975001,fire,EnvNat
17856,362,61,0.5619436670133087,heavy-metal-contamination,EnvAntro
17857,721,431,0.503384599090844,floods,EnvNat
17858,576,452,0.5387279265311298,migration-rate,Socioeco
17859,437,24,0.5019264387002612,floods,EnvNat
17860,689,121,0.4608864580849761,migration-rate,Socioeco
17861,717,182,0.3727440066584381,plastic-pollution,EnvAntro
17862,240,47,0.4457303628700565,chronic-disease,Phys
17863,522,101,0.825571363803448,fire,EnvNat
17864,313,238,0.1119863163228188,fire,EnvNat
17865,294,355,0.4883881202862083,suicide,Emo
17866,670,72,0.9631543718237926,anxiety,Emo
17867,625,104,0.5122759506875401,heavy-metal-contamination,EnvAntro
17868,870,452,0.4086454834842823,respiratory-illness,Phys
17869,514,91,0.8281730553734945,community-resilience,Emo
17870,911,38,0.8900369585908423,volcanic-eruptions,EnvNat
17871,815,47,0.4764613268460838,chronic-pain,Phys
17872,694,33,0.5675090006816327,fire,EnvNat
17873,539,251,0.123203390529857,respiratory-illness,Phys
17874,86,475,0.6468904451178127,food-insecurity-index,Socioeco
17875,237,182,0.0319299901526629,obesity,Phys
17876,588,431,0.1298217565417103,suicide,Emo
17877,504,103,0.4039460163329034,fire,EnvNat
17878,798,172,0.0828454212940067,anxiety,Emo
17879,692,367,0.7722988256846028,neurological-conditions,Phys
17880,691,68,0.7799951600359571,gini,Socioeco
17881,595,449,0.6391753361745298,gdp,Socioeco
17882,516,107,0.8218164412482324,depression,Emo
17883,484,178,0.2306016861990631,chronic-pain,Phys
17884,557,312,0.6153757627269412,food-insecurity-index,Socioeco
17885,125,449,0.5301943054000169,deforestation,EnvAntro
17886,812,63,0.8797706260251439,food-insecurity-index,Socioeco
17887,867,306,0.5568577502957552,isolation,Emo
17888,225,127,0.1627972189153061,healthcare-access,Socioeco
17889,746,472,0.8366904827266364,chronic-pain,Phys
17890,790,478,0.0956493850945874,chronic-disease,Phys
17891,787,37,0.8482167345823389,chronic-disease,Phys
17892,208,91,0.6199438449558166,cancer-rate,Phys
17893,211,94,0.2387601979451458,suicide,Emo
17894,343,465,0.7033767439187047,cancer-rate,Phys
17895,232,39,0.1486372594918678,fire,EnvNat
17896,588,434,0.7716583939758287,migration-rate,Socioeco
17897,268,146,0.3368029834406452,healthcare-access,Socioeco
17898,686,46,0.384529983450262,chronic-disease,Phys
17899,337,281,0.3789443365639179,isolation,Emo
17900,814,47,0.4875572522518223,fire,EnvNat
17901,778,214,0.3469691862057769,isolation,Emo
17902,625,429,0.4254921082581591,fire,EnvNat
17903,445,10,0.6859805790936544,poverty-index,Socioeco
17904,127,449,0.2699097243373661,healthcare-access,Socioeco
17905,157,70,0.4327685464110695,fire,EnvNat
17906,159,67,0.092785287409246,fire,EnvNat
17907,478,138,0.2719553702266293,fire,EnvNat
17908,854,429,0.3892350233978267,tornados,EnvNat
17909,801,89,0.6275033484808624,volcanic-eruptions,EnvNat
17910,781,15,0.7036986043443083,heavy-metal-contamination,EnvAntro
17911,223,77,0.2028969943509994,tornados,EnvNat
17912,761,27,0.4927258794104595,gini,Socioeco
17913,789,147,0.4485757636563062,earthquakes,EnvNat
17914,206,473,0.3641211617774667,earthquakes,EnvNat
17915,788,172,0.996566585219712,plastic-pollution,EnvAntro
17916,598,194,0.0021448351923875,tornados,EnvNat
17917,552,221,0.8302698033101514,anxiety,Emo
17918,183,47,0.5373118740660999,species-extinction,EnvAntro
17919,491,454,0.1464592003480624,suicide,Emo
17920,425,16,0.5741645285264617,species-extinction,EnvAntro
17921,774,138,0.2247061094792432,species-extinction,EnvAntro
17922,824,296,0.3372352101615617,gdp,Socioeco
17923,726,167,0.8248327525370646,rare-earth-mining,EnvAntro
17924,345,294,0.4215046343935031,autoimmune-disorders,Phys
17925,566,202,0.3593129563196164,fire,EnvNat
17926,735,94,0.8069142147316417,fire,EnvNat
17927,16,477,0.5953291830443118,floods,EnvNat
17928,623,101,0.408269593915428,isolation,Emo
17929,442,53,0.8652527716166943,fire,EnvNat
17930,552,458,0.4753918947372794,fire,EnvNat
17931,566,95,0.5050181483576505,neurological-conditions,Phys
17932,714,91,0.5928617513745568,gini,Socioeco
17933,655,54,0.3777547677346857,fire,EnvNat
17934,237,114,0.6359933713674556,rare-earth-mining,EnvAntro
17935,248,181,0.1891823066551787,food-insecurity-index,Socioeco
17936,507,207,0.2376922929638412,poverty-index,Socioeco
17937,618,218,0.6913903058877334,obesity,Phys
17938,994,53,0.3021756043769562,fire,EnvNat
17939,446,5,0.3201570019359105,isolation,Emo
17940,628,450,0.6500613984992825,depression,Emo
17941,843,194,0.2935660478211065,fire,EnvNat
17942,674,20,0.0796619218421514,plastic-pollution,EnvAntro
17943,705,53,0.1677586279150317,fire,EnvNat
17944,531,50,0.3526827652364814,deforestation,EnvAntro
17945,644,458,0.7422209660631734,chronic-disease,Phys
17946,778,450,0.4301712329647311,suicide,Emo
17947,777,469,0.2533375878755334,smog,EnvAntro
17948,293,469,0.3256950077209442,fire,EnvNat
17949,974,52,0.344190930775389,smog,EnvAntro
17950,771,147,0.621982436571107,deforestation,EnvAntro
17951,332,316,0.432422612322193,deforestation,EnvAntro
17952,376,35,0.2316574673102391,chronic-disease,Phys
17953,229,30,0.0366238319452358,fire,EnvNat
17954,921,67,0.089513619635269,respiratory-illness,Phys
17955,573,209,0.8422765724030299,healthcare-access,Socioeco
17956,565,144,0.676360158637735,isolation,Emo
17957,921,246,0.1052176635470203,extractive-industry-employment,Socioeco
17958,628,438,0.2339466286020306,volcanic-eruptions,EnvNat
17959,846,288,0.346026157112128,fire,EnvNat
17960,783,415,0.8428746914278908,fire,EnvNat
17961,589,199,0.5006992348031597,depression,Emo
17962,504,433,0.3597581631999872,earthquakes,EnvNat
17963,955,472,0.970692419408936,volcanic-eruptions,EnvNat
17964,636,189,0.5225595143193381,gdp,Socioeco
17965,632,129,0.301421265908004,floods,EnvNat
17966,169,94,0.0970637917520986,earthquakes,EnvNat
17967,988,475,0.0944414423730961,fire,EnvNat
17968,243,452,0.3055949061840096,suicide,Emo
17969,372,22,0.679489790634809,species-extinction,EnvAntro
17970,904,312,0.8080849345903599,deforestation,EnvAntro
17971,420,33,0.5604913319921568,chronic-pain,Phys
17972,609,251,0.4260772877636831,depression,Emo
17973,772,457,0.2458338346561969,cancer-rate,Phys
17974,931,39,0.3662144899080514,community-resilience,Emo
17975,950,469,0.9196416737978276,rare-earth-mining,EnvAntro
17976,614,96,0.2483179352169778,migration-rate,Socioeco
17977,969,357,0.1407633846253176,isolation,Emo
17978,591,465,0.7643089282179816,volcanic-eruptions,EnvNat
17979,798,29,0.4809766471869091,extractive-industry-employment,Socioeco
17980,618,227,0.1159856143952765,migration-rate,Socioeco
17981,144,54,0.8084289743738622,healthcare-access,Socioeco
17982,815,97,0.7846903437908814,cancer-rate,Phys
17983,718,182,0.9007323902977796,gini,Socioeco
17984,673,112,0.2395495426215963,autoimmune-disorders,Phys
17985,158,440,0.4145649097476154,cancer-rate,Phys
17986,660,44,0.2445400254746671,isolation,Emo
17987,774,465,0.1248403678061617,poverty-index,Socioeco
17988,173,27,0.1541853710564271,fire,EnvNat
17989,576,224,0.694829013065361,volcanic-eruptions,EnvNat
17990,355,255,0.3758045374364634,fire,EnvNat
17991,23,478,0.7449131542500966,anxiety,Emo
17992,249,50,0.0035079078230584,anxiety,Emo
17993,344,477,0.0197162562243905,chronic-disease,Phys
17994,865,102,0.8814058362496789,gini,Socioeco
